"CODICE_VIA";"NUMEROCOMPLETO";"STATOCIVICO";"GAUSSB_X";"GAUSSB_Y";"WGS84_X";"WGS84_Y";"WEBMERCATOR_X";"WEBMERCATOR_Y";"LAT_WGS84";"LONG_WGS84";"DATA_MODFINE";"IDMASTER";"LIVELLO"
3016;"";8;1515722,9731;5034416,406;515722,241;5034322,0227;1024262,4013;5694588,8736;45,462200000000003;9,2011;0;183117;0
3017;"";8;1515579,7241;5034476,644;515578,9987;5034382,2587;1024058,6517;5694675,4379;45,462800000000001;9,199299999999999;0;183118;0
3018;"";8;1515630,5723;5034467,9617;515629,8445;5034373,5767;1024131,0208;5694662,8542;45,462699999999998;9,1999;0;183119;0
3019;"";8;1515571,7713;5034516,1559;515571,0462;5034421,7694;1024047,4674;5694731,9125;45,463099999999997;9,199199999999999;0;183120;0
3020;"";8;1515855,0836;5034555,8786;515854,3453;5034461,4908;1024451,0052;5694787,6482;45,463500000000003;9,2028;0;183121;0
3021;"";8;1515408,6391;5034168,2465;515407,9216;5034073,8713;1023813,9766;5694235,4793;45,460000000000001;9,197100000000001;0;185119;0
3022;"";8;1515738,6951;5034445,8027;515737,9623;5034351,4184;1024284,8916;5694630,8127;45,462499999999999;9,2013;0;183122;0
3023;"";8;1515751,8208;5034465,9657;515751,0873;5034371,5808;1024303,6524;5694659,5702;45,462699999999998;9,201499999999999;0;183123;0
3025;"";8;1515851,8947;5034520,671;515851,1566;5034426,2843;1024446,3382;5694737,3621;45,463200000000001;9,2028;0;183124;0
3026;"";8;1515920,9656;5034531,2371;515920,2243;5034436,8501;1024544,7232;5694752,2074;45,463299999999997;9,2036;0;183125;0
3027;"";8;1515884,9137;5034480,0868;515884,1741;5034385,7014;1024493,2064;5694679,2648;45,462800000000001;9,203200000000001;0;183126;0
3028;"";8;1515986,5828;5034450,9546;515985,8384;5034356,5702;1024637,8618;5694637,2789;45,462600000000002;9,2045;0;183127;0
3029;"";8;1516094,0868;5034510,3699;516093,3374;5034415,9835;1024791,1467;5694721,7666;45,463099999999997;9,2059;0;183128;0
3030;"";8;1516016,2897;5034796,4857;516015,5439;5034702,09;1024681,4135;5695130,8024;45,465699999999998;9,2049;0;183129;0
3031;"";8;1515879,2706;5034673,7184;515878,5312;5034579,3267;1024485,8681;5694955,9086;45,464599999999997;9,203099999999999;0;183130;0
3032;"";8;1516583,1372;5034307,5438;516582,3651;5034213,164;1025486,7194;5694430,1994;45,461199999999998;9,2121;0;183131;0
3033;"";8;1515687,6269;5034707,148;515686,8964;5034612,7552;1024213,1077;5695004,3549;45,4649;9,200699999999999;0;183132;0
3034;"";8;1516073,7817;5034796,9674;516073,0333;5034702,5717;1024763,2792;5695131,2809;45,465699999999998;9,2056;0;183133;0
3035;"";8;1515926,1608;5034862,8628;515925,4192;5034768,465;1024553,3171;5695225,9603;45,466299999999997;9,2037;0;183134;0
3036;"";8;1515960,7489;5034666,9876;515960,0057;5034572,5961;1024601,8598;5694945,9979;45,464500000000001;9,2042;0;183135;0
3037;"";8;1516056,6752;5034958,1493;516055,9275;5034863,7484;1024739,5073;5695361,6199;45,467100000000002;9,205399999999999;0;183136;0
3038;"";8;1516036,5209;5035093,2937;516035,7742;5034998,8884;1024711,2998;5695554,7753;45,468299999999999;9,2051;0;183137;0
3039;"";8;1515716,1912;5035113,9853;515715,4594;5035019,5793;1024255,2293;5695585,4943;45,468499999999999;9,201000000000001;0;183138;0
3040;"";8;1516004,4399;5035211,4572;516003,6947;5035117,048;1024666,0456;5695723,7166;45,4694;9,204700000000001;0;183139;0
3041;"";8;1515919,7427;5035318,8352;515919,0014;5035224,4226;1024545,8233;5695877,4418;45,470399999999998;9,2037;0;183140;0
3042;"";8;1515845,3026;5035302,4833;515844,5648;5035208,0712;1024439,7594;5695854,3475;45,470199999999998;9,2027;0;183141;0
3043;"";8;1515785,2366;5035229,7179;515784,5016;5035135,3082;1024353,9632;5695750,599;45,4696;9,2019;0;183142;0
3044;"";8;1515775,3802;5035206,8227;515774,6456;5035112,4137;1024339,8456;5695717,9228;45,4694;9,2018;0;185120;0
3045;"";8;1515752,497;5035140,4047;515751,7635;5035045,9979;1024307,0226;5695623,1107;45,468800000000002;9,201499999999999;0;183143;0
3046;"";8;1516117,8345;5035112,5896;516117,084;5035018,1837;1024827,1594;5695582,0466;45,468499999999999;9,206200000000001;0;183144;0
3047;"";8;1516148,0455;5035037,8449;516147,2935;5034943,4414;1024869,9059;5695475,1466;45,467799999999997;9,2066;0;183145;0
3048;"";8;1516145,068;5034964,7768;516144,3162;5034870,3757;1024865,3987;5695370,765;45,467199999999998;9,2065;0;185121;0
3049;"";8;1516166,7265;5034749,1971;516165,9737;5034654,803;1024895,4496;5695062,6932;45,465200000000003;9,206799999999999;0;183146;0
3050;"";8;1516121,5655;5034803,6352;516120,8148;5034709,2393;1024831,3435;5695140,632;45,465699999999998;9,206200000000001;0;183147;0
3051;"";8;1516200,0078;5034649,211;516199,2535;5034554,8201;1024942,4721;5694919,7272;45,464300000000001;9,2072;0;183148;0
3052;"";8;1516183,4874;5034540,8382;516182,7339;5034446,4508;1024918,5516;5694764,9654;45,4634;9,207000000000001;0;185122;0
3053;"";8;1516195,4829;5034419,2852;516194,7288;5034324,9018;1024935,1853;5694591,2726;45,462299999999999;9,207100000000001;0;183149;0
3054;"";8;1515835,0345;5034211,7821;515834,2972;5034117,4054;1024421,2236;5694296,1566;45,4604;9,202500000000001;0;183150;0
3055;"";8;1515884,3756;5034398,0312;515883,636;5034303,6485;1024492,1449;5694562,0442;45,4621;9,203200000000001;0;183151;0
3056;"";8;1515999,2017;5034240,7707;515998,4567;5034146,3931;1024655,0672;5694336,9738;45,460700000000003;9,204599999999999;0;183152;0
3057;"";8;1516060,7629;5034219,6966;516060,0151;5034125,3197;1024742,6408;5694306,6446;45,460500000000003;9,205399999999999;0;183153;0
3058;"";8;1516084,6232;5034322,1738;516083,8743;5034227,7935;1024776,9862;5694452,9498;45,461399999999998;9,2057;0;183154;0
3059;"";8;1516025,6218;5033942,8331;516024,8756;5033848,4652;1024691,6023;5693911,2747;45,457999999999998;9,205;0;183155;0
3060;"";8;1516148,9942;5034169,6691;516148,2423;5034075,2938;1024868,0802;5694234,8563;45,460000000000001;9,2065;0;183156;0
3061;"";8;1516205,7114;5034275,1877;516204,9568;5034180,809;1024949,22;5694385,3839;45,460999999999999;9,2073;0;185123;0
3062;"";8;1515998,9778;5033672,2329;515998,2329;5033577,8738;1024652,6881;5693524,8374;45,455500000000001;9,204599999999999;0;183157;0
3063;"";8;1516193,0519;5034733,8912;516192,2979;5034639,4976;1024932,8784;5695040,7297;45,4651;9,207100000000001;0;183158;0
3064;"";8;1517245,0349;5034601,3015;517244,2319;5034506,9122;1026430,2794;5694847,3101;45,463900000000002;9,220599999999999;0;183159;0
3065;"";8;1515957,5398;5035343,6132;515956,7967;5035249,1997;1024599,7373;5695912,7069;45,470599999999997;9,2041;0;183160;0
3066;"";8;1515942,6175;5035372,6918;515941,8751;5035278,2774;1024578,5924;5695954,3081;45,4709;9,203900000000001;0;183161;0
3067;"";8;1515977,4225;5035425,0382;515976,6785;5035330,6221;1024628,346;5696028,9739;45,471299999999999;9,2044;0;183162;0
3068;"";8;1516015,3397;5035387,4806;516014,594;5035293,0657;1024682,206;5695975,1739;45,470999999999997;9,2049;0;183163;0
3069;"";8;1516117,4633;5035353,1119;516116,7128;5035258,6981;1024827,5095;5695925,6952;45,470700000000001;9,206200000000001;0;183164;0
3070;"";8;1516353,0459;5035361,9889;516352,2844;5035267,5748;1025163,0218;5695937,5087;45,470700000000001;9,209199999999999;0;183165;0
3071;"";8;1516739,995;5034078,6312;516739,2156;5033984,2588;1025709,1861;5694102,5993;45,459200000000003;9,2141;0;183166;0
3072;"";8;1516359,4509;5034169,5671;516358,6892;5034075,1918;1025167,7225;5694233,933;45,460000000000001;9,209199999999999;0;183167;0
3073;"";8;1516499,3623;5034100,3059;516498,5941;5034005,9328;1025366,6657;5694134,4705;45,459400000000002;9,211;0;183168;0
3074;"";8;1516259,8984;5034414,814;516259,1413;5034320,4307;1025026,8857;5694584,6475;45,462200000000003;9,208;0;183169;0
3075;"";8;1516523,1945;5034265,8948;516522,4251;5034171,5164;1025401,2167;5694370,9277;45,460900000000002;9,2113;0;183170;0
3076;"";8;1516681,3672;5034317,9958;516680,5905;5034223,6157;1025626,6191;5694444,7592;45,461300000000001;9,2134;0;183171;0
3077;"";8;1516602,4083;5033840,2268;516601,6353;5033745,8622;1025512,4001;5693762,5681;45,457000000000001;9,212300000000001;0;183172;0
3078;"";8;1516535,8698;5034392,2981;516535,0999;5034297,9156;1025419,7374;5694551,4535;45,462000000000003;9,211499999999999;0;183173;0
3079;"";8;1516519,4381;5034723,4247;516518,6689;5034629,0314;1025397,5809;5695024,5631;45,465000000000003;9,2113;0;183174;0
3080;"";8;1516753,7901;5034616,9882;516753,01;5034522,5984;1025730,8702;5694871,6187;45,463999999999999;9,2143;0;183175;0
3081;"";8;1516327,971;5034494,2272;516327,2107;5034399,8413;1025124,1031;5694697,8434;45,462899999999998;9,2088;0;183176;0
3082;"";8;1516392,5106;5034418,2319;516391,7473;5034323,8485;1025215,7154;5694589,0381;45,462200000000003;9,2097;0;183177;0
3083;"";8;1516472,9337;5034986,332;516472,1667;5034891,9301;1025332,3448;5695400,3449;45,467399999999998;9,210699999999999;0;183178;0
3084;"";8;1516315,7522;5034926,297;516314,9925;5034831,8971;1025108,3029;5695315,1593;45,466799999999999;9,2087;0;183179;0
3085;"";8;1516920,4679;5034908,4643;516919,68;5034814,0649;1025969,316;5695287,3971;45,4666;9,2164;0;183180;0
3086;"";8;1516705,9358;5034779,4593;516705,1579;5034685,0642;1025663,3467;5695103,9123;45,465499999999999;9,213699999999999;0;183181;0
3087;"";8;1516578,9519;5034548,7669;516578,1799;5034454,3793;1025481,6663;5694774,8198;45,4634;9,2121;0;183182;0
3088;"";8;1516684,1133;5034756,2984;516683,3364;5034661,9041;1025632,1858;5695070,9063;45,465299999999999;9,2134;0;183183;0
3089;"";8;1516787,582;5034938,733;516786,8003;5034844,3327;1025780,2096;5695331,1508;45,466900000000003;9,214700000000001;0;183184;0
3090;"";8;1516891,1367;5034688,5904;516890,3502;5034594,1982;1025926,7084;5694973,3859;45,464700000000001;9,216100000000001;0;183185;0
3091;"";8;1517078,0287;5034548,1767;517077,2335;5034453,7891;1026192,2788;5694772,0673;45,4634;9,218400000000001;0;183186;0
3092;"";8;1517185,8755;5034562,9024;517185,0752;5034468,5143;1026345,8945;5694792,6843;45,463500000000003;9,219799999999999;0;183187;0
3093;"";8;1517248,5687;5034740,9338;517247,7655;5034646,5399;1026435,8568;5695046,7784;45,4651;9,220599999999999;0;183188;0
3094;"";8;1517250,0114;5034873,7385;517249,2082;5034779,3403;1026438,4302;5695236,5052;45,466299999999997;9,220700000000001;0;183189;0
3095;"";8;1517248,0216;5034980,5538;517247,2185;5034886,1521;1026436,0144;5695389,1182;45,467300000000002;9,220599999999999;0;183190;0
3096;"";8;1517313,9326;5034877,3915;517313,1264;5034782,9932;1026529,4639;5695241,473;45,4664;9,221500000000001;0;183191;0
3097;"";8;1517367,6984;5034746,3479;517366,8897;5034651,9538;1026605,507;5695054,0445;45,465200000000003;9,222200000000001;0;183192;0
3098;"";8;1517380,7065;5034851,7217;517379,8972;5034757,3242;1026624,4443;5695204,5359;45,466099999999997;9,222300000000001;0;183193;0
3099;"";8;1517399,0936;5034988,166;517398,2835;5034893,7641;1026651,1642;5695399,3986;45,467399999999998;9,2226;0;183194;0
3100;"";8;1517500,1221;5034777,5439;517499,3072;5034683,1488;1026794,189;5695098,0877;45,465499999999999;9,223800000000001;0;183195;0
3101;"";8;1517525,4591;5035069,7074;517524,643;5034975,3028;1026831,427;5695515,3956;45,4681;9,2242;0;183196;0
3102;"";8;1517496,9602;5036141,4834;517496,1454;5036047,0439;1026795,0963;5697046,9015;45,477699999999999;9,2239;0;183197;0
3103;"";8;1516406,1207;5034754,0921;516405,3568;5034659,6978;1025236,3424;5695068,8;45,465299999999999;9,209899999999999;0;183198;0
3104;"";8;1517397,0444;5035139,7897;517396,2343;5035045,3828;1026648,8439;5695616,0336;45,468699999999998;9,2225;0;183199;0
3105;"";8;1517394,8594;5035306,5405;517394,0494;5035212,1282;1026646,3899;5695854,2875;45,470199999999998;9,2225;0;183200;0
3106;"";8;1517309,5964;5035149,5507;517308,7904;5035055,1435;1026524,3571;5695630,3246;45,468800000000002;9,221399999999999;0;183201;0
3107;"";8;1517259,1201;5035300,5502;517258,3164;5035206,1381;1026453,0697;5695846,2637;45,470199999999998;9,220800000000001;0;183202;0
3108;"";8;1517302,3113;5035656,2058;517301,5056;5035561,7821;1026515,9701;5696354,2574;45,473399999999998;9,221299999999999;0;183203;0
3109;"";8;1517173,4293;5035152,1474;517172,6296;5035057,7401;1026330,4661;5695634,5684;45,468800000000002;9,2197;0;183204;0
3110;"";8;1517159,5964;5035380,3275;517158,7974;5035285,9129;1026311,6556;5695960,6372;45,4709;9,2195;0;183205;0
3111;"";8;1517067,9331;5035223,8579;517067,1383;5035129,4483;1026180,5174;5695737,435;45,469499999999996;9,218299999999999;0;183206;0
3112;"";8;1517256,3221;5034394,8433;517255,5186;5034300,4606;1026445,5437;5694552,3223;45,462000000000003;9,220700000000001;0;183207;0
3113;"";8;1516940,7493;5034447,5418;516939,9604;5034353,1575;1025996,4261;5694628,8324;45,462499999999999;9,216699999999999;0;183208;0
3114;"";8;1516992,8849;5034745,5592;516992,0936;5034651,1652;1026071,806;5695054,3818;45,465200000000003;9,2174;0;183209;0
3115;"";8;1516970,9977;5035322,9468;516970,2075;5035228,534;1026042,8616;5695879,3847;45,470399999999998;9,2171;0;183210;0
3116;"";8;1516344,6394;5035042,1587;516343,8783;5034947,755;1025149,8658;5695480,5834;45,4679;9,209099999999999;0;183211;0
3117;"";8;1516475,3899;5035042,6183;516474,6227;5034948,2146;1025336,0524;5695480,7522;45,4679;9,210800000000001;0;186009;0
3118;"";8;1516728,6628;5035081,4596;516727,8838;5034987,0547;1025696,8529;5695535,2892;45,468200000000003;9,214;0;186010;0
3119;"";8;1516946,3611;5035053,4614;516945,572;5034959,0574;1026006,7432;5695494,4543;45,468000000000004;9,216799999999999;0;183212;0
3120;"";8;1517233,7019;5035063,0703;517232,8994;5034968,6659;1026415,946;5695507,066;45,468000000000004;9,2205;0;183213;0
3121;"";8;1516878,6996;5035362,3721;516877,9136;5035267,958;1025911,5767;5695936,0699;45,470700000000001;9,2159;0;183214;0
3122;"";8;1516823,3229;5035370,0946;516822,5395;5035275,6803;1025832,7474;5695947,316;45,470799999999997;9,215199999999999;0;183215;0
3123;"";8;1517356,8361;5035514,9293;517356,0279;5035420,5102;1026593,0636;5696152,1821;45,472099999999998;9,222;0;183216;0
3124;"";8;1516436,091;5034762,057;516435,3257;5034667,6624;1025279,047;5695080,0671;45,465299999999999;9,2102;0;186011;0
3125;"";8;1517438,6052;5035410,4246;517437,7931;5035316,0089;1026709,0958;5696002,5418;45,471200000000003;9,223100000000001;0;183217;0
3126;"";8;1517087,6545;5035591,5143;517086,8588;5035497,0927;1026210,0249;5696262,663;45,472799999999999;9,2186;0;183218;0
3127;"";8;1517031,5817;5035447,3272;517030,7886;5035352,9103;1026129,6153;5696056,8635;45,471499999999999;9,2179;0;183219;0
3128;"";8;1517166,2289;5035550,442;517165,4296;5035456,0218;1026321,7625;5696203,6718;45,4724;9,2196;0;186012;0
3129;"";8;1517343,651;5035658,8378;517342,8434;5035564,414;1026574,8527;5696357,8552;45,473399999999998;9,2219;0;183220;0
3130;"";8;1516947,4827;5035442,5653;516946,6935;5035348,1486;1026009,8348;5696050,3847;45,471499999999999;9,216799999999999;0;183221;0
3131;"";8;1517303,0828;5035834,4786;517302,2771;5035740,0492;1026517,7682;5696608,9828;45,475000000000001;9,221399999999999;0;183222;0
3132;"";8;1517447,7367;5035937,4404;517446,9242;5035843,0076;1026724,1841;5696755,5332;45,475900000000003;9,2232;0;186013;0
3133;"";8;1516248,2957;5035511,0621;516247,5391;5035416,6432;1025014,402;5696150,8929;45,472099999999998;9,2079;0;183223;0
3134;"";8;1516708,2419;5035442,4206;516707,4639;5035348,0039;1025669,1409;5696051,0936;45,471499999999999;9,213699999999999;0;183224;0
3135;"";8;1516692,0275;5035501,6898;516691,2502;5035407,2712;1025646,2748;5696135,8395;45,472000000000001;9,2135;0;183225;0
3136;"";8;1517407,7218;5035840,7815;517406,9112;5035746,3518;1026666,8146;5696617,5758;45,475000000000001;9,2227;0;186014;0
3137;"";8;1517396,9544;5035521,3662;517396,1443;5035426,9469;1026650,2204;5696161,2207;45,472200000000001;9,2226;0;183226;0
3138;"";8;1517228,2514;5034708,2983;517227,4492;5034613,9054;1026406,7996;5695000,2337;45,464799999999997;9,2204;0;183227;0
3139;"";8;1517105,892;5034708,7904;517105,0955;5034614,3975;1026232,5747;5695001,4143;45,464799999999997;9,2188;0;186015;0
3140;"";8;1517506,3572;5034311,422;517505,5421;5034217,042;1026801,2185;5694432,1626;45,461300000000001;9,2239;0;183228;0
3141;"";8;1517264,1427;5034238,2808;517263,3389;5034143,9033;1026456,0665;5694328,635;45,460599999999999;9,220800000000001;0;183229;0
3142;"";8;1517222,6728;5034271,4319;517221,8709;5034177,0533;1026397,1515;5694376,155;45,460900000000002;9,2203;0;183230;0
3143;"";8;1517306,1714;5034288,2741;517305,3656;5034193,8949;1026516,1024;5694399,887;45,461100000000002;9,221399999999999;0;186016;0
3144;"";8;1517349,4124;5034353,1567;517348,6046;5034258,7754;1026577,9239;5694492,4045;45,461599999999997;9,2219;0;183231;0
3145;"";8;1516493,7414;5032845,8051;516492,9735;5032751,4728;1025353,9771;5692342,6171;45,448099999999997;9,210900000000001;0;183232;0
3146;"";8;1515585,1221;5033723,242;515584,3964;5033628,8812;1024063,6776;5693599,1843;45,456000000000003;9,199299999999999;0;183233;0
3147;"";8;1515694,86;5034079,0869;515694,1292;5033984,7146;1024221,1736;5694107,1027;45,459200000000003;9,200699999999999;0;183234;0
3148;"";8;1515698,6012;5033972,8027;515697,8703;5033878,4338;1024226,1223;5693955,2641;45,458300000000001;9,200799999999999;0;186017;0
3149;"";8;1515854,3896;5033970,574;515853,6514;5033876,2052;1024447,9148;5693951,5219;45,458199999999998;9,2028;0;186018;0
3150;"";8;1515870,7415;5034072,3495;515870,0025;5033977,9774;1024471,5613;5694096,8474;45,459099999999999;9,202999999999999;0;183235;0
3151;"";8;1516914,7837;5035282,1558;516913,9961;5035187,7443;1025962,6546;5695821,3203;45,469999999999999;9,2164;0;183236;0
3152;"";8;1516375,282;5034802,0993;516374,5195;5034707,7034;1025192,6091;5695137,5004;45,465699999999998;9,2095;0;183237;0
3153;"";8;1517478,6882;5034565,3722;517477,8743;5034470,984;1026762,8288;5694795,059;45,463500000000003;9,223599999999999;0;183238;0
3154;"";8;1518777,0412;5034661,7315;518776,1669;5034567,3401;1028611,9113;5694927,3683;45,464399999999998;9,2402;0;185124;0
3155;"";8;1515971,8097;5034877,9924;515971,066;5034783,5941;1024618,3728;5695247,41;45,4664;9,2043;0;183239;0
3156;"";8;1516822,9964;5034685,5521;516822,2131;5034591,16;1025829,6727;5694969,3065;45,464599999999997;9,215199999999999;0;183240;0
3158;"";8;1518488,0139;5035160,1538;518487,153;5035065,7462;1028202,4591;5695640,6773;45,468899999999998;9,2365;0;186019;0
3159;"";8;1518419,9813;5035115,0526;518419,1236;5035020,6465;1028105,3929;5695576,5255;45,468499999999999;9,2356;0;186020;0
3160;"";8;1516568,1757;5033609,0353;516567,4043;5033514,6782;1025462,7957;5693432,4601;45,454999999999998;9,2119;0;183241;0
3161;"";8;1517557,5045;5035704,3688;517556,6869;5035609,9436;1026879,5846;5696422,0637;45,473799999999997;9,224600000000001;0;183242;0
3162;"";8;1516997,6092;5033555,5554;516996,8178;5033461,2;1026073,9509;5693354,4327;45,454500000000003;9,2174;0;183243;0
3163;"";8;1517522,5338;5033171,8368;517521,7179;5033077,4939;1026819,728;5692804,2972;45,451000000000001;9,2241;0;183244;0
3164;"";8;1516990,8906;5034034,6278;516990,0995;5033940,2568;1026066,2297;5694038,7793;45,458799999999997;9,2173;0;185125;0
3165;"";8;1517288,0584;5035378,3613;517287,2534;5035283,9467;1026494,5837;5695957,3246;45,4709;9,2212;0;183245;0
3166;"";8;1516780,1645;5035598,8283;516779,3831;5035504,4065;1025772,158;5696274,2979;45,472900000000003;9,214700000000001;0;186021;0
3167;"";8;1517990,2728;5035261,0656;517989,4351;5035166,6548;1027494,0901;5695786,9191;45,469799999999999;9,2301;0;183246;0
3168;"";8;1518121,0279;5035670,4765;518120,1841;5035576,0523;1027681,9694;5696371,3499;45,473500000000001;9,2318;0;183247;0
3169;"";8;1518253,208;5035582,5436;518252,358;5035488,1223;1027869,8445;5696245,1611;45,472700000000003;9,233499999999999;0;183248;0
3170;"";8;1517984,9204;5035667,5653;517984,0829;5035573,1413;1027488,1254;5696367,7492;45,473500000000001;9,2301;0;186022;0
3171;"";8;1518280,2161;5035486,6675;518279,3649;5035392,2493;1027907,9092;5696108,0593;45,471800000000002;9,2339;0;183249;0
3172;"";8;1518059,4537;5035448,0071;518058,6128;5035353,5902;1027593,3702;5696053,7335;45,471499999999999;9,231;0;183250;0
3173;"";8;1517306,067;5035483,6116;517305,2612;5035389,1936;1026520,6416;5696107,6352;45,471800000000002;9,221399999999999;0;183251;0
3174;"";8;1517478,0328;5035660,7297;517477,2189;5035566,3059;1026766,2345;5696360,0264;45,473399999999998;9,223599999999999;0;186023;0
3175;"";8;1516864,0477;5035555,7521;516863,2624;5035461,3317;1025891,451;5696212,4283;45,472499999999997;9,2157;0;186024;0
3176;"";8;1516998,7456;5035656,4238;516997,9541;5035562,0001;1026083,6605;5696355,7531;45,473399999999998;9,217499999999999;0;183252;0
3177;"";8;1516552,975;5033965,3692;516552,2043;5033871,0005;1025442,4912;5693941,5144;45,458199999999998;9,2117;0;183253;0
3178;"";8;1517509,1183;5034065,9236;517508,3031;5033971,5516;1026804,176;5694081,4532;45,459099999999999;9,2239;0;183254;0
3179;"";8;1515675,0294;5033912,5081;515674,2995;5033818,1412;1024192,3482;5693869,2195;45,457700000000003;9,2005;0;183255;0
3180;"";8;1516302,4535;5035189,4641;516301,6944;5035095,0556;1025090,3386;5695691,1993;45,469200000000001;9,208500000000001;0;183256;0
3181;"";8;1516429,1762;5035272,2168;516428,4112;5035177,8057;1025271,1004;5695808,961;45,469900000000003;9,2102;0;186025;0
3182;"";8;1516467,1224;5035377,0853;516466,3556;5035282,6708;1025325,5281;5695958,6525;45,4709;9,210699999999999;0;183257;0
3183;"";8;1516966,1125;5035201,5186;516965,3225;5035107,1097;1026035,4379;5695705,9118;45,469299999999997;9,217000000000001;0;183258;0
3184;"";8;1516673,7882;5035294,7942;516673,0118;5035200,3823;1025619,5188;5695840,2981;45,470100000000002;9,2133;0;183259;0
3185;"";8;1516786,1189;5035511,3879;516785,3373;5035416,969;1025780,305;5696149,3381;45,472099999999998;9,214700000000001;0;186026;0
3186;"";8;1516242,5573;5034118,9313;516241,801;5034024,5576;1025001,1061;5694162,0324;45,459600000000002;9,207700000000001;0;183260;0
3187;"";8;1516228,576;5033974,5122;516227,8204;5033880,1432;1024980,6692;5693955,7832;45,458300000000001;9,207599999999999;0;183261;0
3188;"";8;1516180,4801;5033926,1989;516179,7267;5033831,8315;1024912,0166;5693886,9466;45,457799999999999;9,206899999999999;0;183262;0
3189;"";8;1516279,4032;5033812,5434;516278,6452;5033718,1797;1025052,4361;5693724,2309;45,456800000000001;9,2082;0;183263;0
3190;"";8;1516167,4986;5033837,0765;516166,7458;5033742,712;1024893,2082;5693759,6874;45,457000000000001;9,206799999999999;0;186027;0
3191;"";8;1516244,4067;5033876,4425;516243,6503;5033782,0767;1025002,8469;5693815,6363;45,4574;9,207800000000001;0;186028;0
3192;"";8;1516340,0849;5033697,2215;516339,3241;5033602,8615;1025138,4014;5693559,2778;45,455800000000004;9,209;0;183264;0
3193;"";8;1516418,307;5033704,0094;516417,5425;5033609,6492;1025249,7888;5693568,6825;45,455800000000004;9,210000000000001;0;183265;0
3194;"";8;1516702,9456;5033491,1545;516702,1679;5033396,8012;1025654,2143;5693263,5728;45,453899999999997;9,2136;0;183266;0
3195;"";8;1516680,8916;5033584,0261;516680,1149;5033489,6698;1025623,1687;5693396,3115;45,454700000000003;9,2133;0;183267;0
3196;"";8;1516835,3549;5033628,9374;516834,571;5033534,5796;1025843,24;5693459,874;45,455100000000002;9,215299999999999;0;183268;0
3197;"";8;1516704,2098;5033874,1048;516703,432;5033779,7391;1025657,4628;5693810,5756;45,457299999999996;9,2136;0;186029;0
3198;"";8;1516828,6792;5033907,5142;516827,8956;5033813,1474;1025834,798;5693857,825;45,457599999999999;9,215199999999999;0;183269;0
3199;"";8;1516462,402;5033155,1793;516461,6355;5033060,837;1025310,5194;5692784,5981;45,450899999999997;9,2105;0;183270;0
3200;"";8;1516811,4384;5033709,2503;516810,6556;5033614,8899;1025809,4971;5693574,6844;45,4559;9,215;0;183271;0
3201;"";8;1517711,748;5035863,3401;517710,9232;5035768,9097;1027099,8839;5696648,5953;45,475200000000001;9,2266;0;183272;0
3202;"";8;1517680,8365;5035755,374;517680,0132;5035660,9471;1027055,4285;5696494,4488;45,474299999999999;9,2262;0;186030;0
3203;"";8;1517863,1512;5035666,1885;517862,3194;5035571,7645;1027314,7071;5696366,2784;45,473399999999998;9,2285;0;183273;0
3204;"";8;1517750,3346;5035386,352;517749,5081;5035291,9371;1027152,9179;5695966,8999;45,4709;9,2271;0;183274;0
3205;"";8;1517657,0242;5035576,5027;517656,202;5035482,0816;1027020,8007;5696238,9644;45,4726;9,225899999999999;0;183275;0
3206;"";8;1517773,4089;5035553,1807;517772,5813;5035458,7604;1027186,449;5696205,1724;45,4724;9,227399999999999;0;186031;0
3207;"";8;1517549,6564;5035570,388;517548,8392;5035475,9671;1026867,8749;5696230,6574;45,4726;9,224500000000001;0;183276;0
3208;"";8;1517906,3896;5035487,8557;517905,5558;5035393,4375;1027375,5595;5696111,2954;45,471800000000002;9,229100000000001;0;183277;0
3209;"";8;1517863,2016;5035350,4846;517862,3698;5035256,0709;1027313,5006;5695915,1962;45,470599999999997;9,2285;0;183278;0
3210;"";8;1517237,6107;5034020,8037;517236,8081;5033926,4332;1026417,4413;5694018,0722;45,4587;9,2205;0;186032;0
3211;"";8;1517103,9501;5033925,4335;517103,1537;5033831,0661;1026226,7741;5693882,3605;45,457799999999999;9,2188;0;186033;0
3212;"";8;1517145,3172;5033914,7984;517144,5189;5033820,4313;1026285,6279;5693867,0077;45,457700000000003;9,219300000000001;0;183279;0
3213;"";8;1517028,891;5033826,5729;517028,0981;5033732,2087;1026119,5299;5693741,4345;45,456899999999997;9,2178;0;183280;0
3214;"";8;1517028,8452;5033720,6071;517028,0523;5033626,2464;1026119,056;5693590,0707;45,456000000000003;9,2178;0;183281;0
3215;"";8;1517073,1547;5033562,6355;517072,3598;5033468,2799;1026181,5274;5693364,2534;45,454500000000003;9,218299999999999;0;183282;0
3216;"";8;1517067,0757;5033546,1962;517066,2811;5033451,8412;1026172,8096;5693340,7956;45,4544;9,218299999999999;0;183283;0
3217;"";8;1517143,9166;5033689,9838;517143,1184;5033595,6241;1026282,7609;5693545,8814;45,4557;9,219300000000001;0;186034;0
3218;"";8;1517349,285;5033962,3204;517348,4772;5033867,9518;1026576,2064;5693934,0916;45,458100000000002;9,2219;0;183284;0
3219;"";8;1517244,7344;5033848,4564;517243,9315;5033754,0915;1026426,9104;5693771,8531;45,457099999999997;9,2205;0;183285;0
